layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
"(3,)",1000,sparse_best,original,1.1,0.9679999947547913,0.982,-1
"(3,)",1000,sparse_best,adaptive,1.1,0.9539999961853027,0.993,1000
"(3,)",1000,sparse_best,adaptive,1.1,0.9860000014305115,0.5,-2
"(3,)",1000,sparse_best,adaptive,1.1,0.972000002861023,0.992,-1
"(3,)",1000,contig_random,original,1.1,0.8209999998410543,0.8226666666666667,2000
"(3,)",1000,contig_random,original,1.1,0.972000002861023,0.528,-2
"(3,)",1000,contig_random,original,1.1,0.8429999748865763,0.845,-1
"(3,)",1000,contig_random,adaptive,1.1,0.9723333319028219,1.0,1000
"(3,)",1000,contig_random,adaptive,1.1,0.9726666609446207,0.49166666666666664,-2
"(3,)",1000,contig_random,adaptive,1.1,0.9586666822433472,1.0,-1
"(0, 1)",10,contig_best,original,1.1,0.6489999890327454,0.552,1000
"(0, 1)",10,contig_best,original,1.1,0.9739999771118164,0.504,-2
"(0, 1)",10,contig_best,original,1.1,0.6190000176429749,0.566,-1
"(0, 1)",10,contig_best,adaptive,1.1,0.9350000023841858,0.985,2000
"(0, 1)",10,contig_best,adaptive,1.1,0.9739999771118164,0.51,-2
"(0, 1)",10,contig_best,adaptive,1.1,0.9670000076293945,0.957,-1
"(0, 1)",10,sparse_best,original,1.1,0.6340000033378601,0.557,2000
"(0, 1)",10,sparse_best,original,1.1,0.9810000061988831,0.535,-2
"(0, 1)",10,sparse_best,original,1.1,0.6460000276565552,0.564,-1
"(0, 1)",10,sparse_best,adaptive,1.1,0.9380000233650208,0.987,2000
"(0, 1)",10,sparse_best,adaptive,1.1,0.972000002861023,0.476,-2
"(0, 1)",10,sparse_best,adaptive,1.1,0.9559999704360962,0.947,-1
"(0, 1)",10,contig_random,original,1.1,0.6589999993642172,0.5396666666666667,1333
"(0, 1)",10,contig_random,original,1.1,0.9756666620572408,0.5226666666666667,-2
"(0, 1)",10,contig_random,original,1.1,0.6339999834696451,0.5506666666666666,-1
"(0, 1)",10,contig_random,adaptive,1.1,0.9423333406448364,0.9626666666666667,1333
"(0, 1)",10,contig_random,adaptive,1.1,0.9746666749318441,0.495,-2
"(0, 1)",10,contig_random,adaptive,1.1,0.9420000116030375,0.9656666666666667,-1
"(0, 1)",100,contig_best,original,1.1,0.7670000195503235,0.826,2000
"(0, 1)",100,contig_best,original,1.1,0.9769999980926514,0.509,-2
"(0, 1)",100,contig_best,original,1.1,0.7910000085830688,0.835,-1
"(0, 1)",100,contig_best,adaptive,1.1,0.9679999947547913,1.0,1000
"(0, 1)",100,contig_best,adaptive,1.1,0.9660000205039978,0.505,-2
"(0, 1)",100,contig_best,adaptive,1.1,0.8600000143051147,1.0,-1
"(0, 1)",100,sparse_best,original,1.1,0.7039999961853027,0.723,2000
"(0, 1)",100,sparse_best,original,1.1,0.9649999737739563,0.519,-2
"(0, 1)",100,sparse_best,original,1.1,0.6840000152587891,0.738,-1
"(0, 1)",100,sparse_best,adaptive,1.1,0.9660000205039978,0.999,1000
"(0, 1)",100,sparse_best,adaptive,1.1,0.9660000205039978,0.5,-2
"(0, 1)",100,sparse_best,adaptive,1.1,0.9340000152587891,1.0,-1
"(0, 1)",100,contig_random,original,1.1,0.737666666507721,0.7763333333333333,2000
"(0, 1)",100,contig_random,original,1.1,0.9696666797002157,0.5283333333333333,-2
"(0, 1)",100,contig_random,original,1.1,0.7586666544278463,0.795,-1
"(0, 1)",100,contig_random,adaptive,1.1,0.956333339214325,0.9986666666666667,1000
"(0, 1)",100,contig_random,adaptive,1.1,0.9799999992052714,0.495,-2
